time,height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,nominal_com_y,nominal_com_z,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
140.333,0.5,0,0.0194354,0,0.0194354,4.36531e-11,0.0616989,1.28527e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.71714e-11,0,1,0,1,0,0,0,4.296,0.101609,0.101609,-0.0508044
140.337,0.5,0,0.0194354,0,0.0194354,4.36202e-11,0.0616989,1.28527e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.71361e-11,0,1,0,1,0,0,0,4.291,0.101609,0.101609,-0.0508044
140.342,0.5,0,0.0194354,0,0.0194354,4.35873e-11,0.0616989,1.29802e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.71008e-11,0,1,0,1,0,0,0,4.286,0.101609,0.101609,-0.0508044
140.347,0.5,0,0.0194354,0,0.0194354,4.35546e-11,0.0616989,1.29802e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.70655e-11,0,1,0,1,0,0,0,4.281,0.101609,0.101609,-0.0508044
140.352,0.5,0,0.0194354,0,0.0194354,4.3522e-11,0.0616989,1.29552e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.70302e-11,0,1,0,1,0,0,0,4.276,0.101609,0.101609,-0.0508044
140.357,0.5,0,0.0194354,0,0.0194354,4.34895e-11,0.0616989,1.29552e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.6995e-11,0,1,0,1,0,0,0,4.271,0.101609,0.101609,-0.0508044
140.362,0.5,0,0.0194354,0,0.0194354,4.34571e-11,0.0616989,1.27941e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.69598e-11,0,1,0,1,0,0,0,4.266,0.101609,0.101609,-0.0508044
140.367,0.5,0,0.0194354,0,0.0194354,4.34248e-11,0.0616989,1.27941e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.69246e-11,0,1,0,1,0,0,0,4.261,0.101609,0.101609,-0.0508044
140.371,0.5,0,0.0194354,0,0.0194354,4.33927e-11,0.0616989,1.25382e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.68965e-11,0,1,0,1,0,0,0,4.257,0.101609,0.101609,-0.0508044
140.376,0.5,0,0.0194354,0,0.0194354,4.33606e-11,0.0616989,1.25382e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.68613e-11,0,1,0,1,0,0,0,4.252,0.101609,0.101609,-0.0508044
140.381,0.5,0,0.0194354,0,0.0194354,4.33285e-11,0.0616989,1.22834e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.68261e-11,0,1,0,1,0,0,0,4.247,0.101609,0.101609,-0.0508044
140.386,0.5,0,0.0194354,0,0.0194354,4.32964e-11,0.0616989,1.22834e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.6791e-11,0,1,0,1,0,0,0,4.242,0.101609,0.101609,-0.0508044
140.391,0.5,0,0.0194354,0,0.0194354,4.32643e-11,0.0616989,1.21186e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.67559e-11,0,1,0,1,0,0,0,4.237,0.101609,0.101609,-0.0508044
140.396,0.5,0,0.0194354,0,0.0194354,4.32321e-11,0.0616989,1.21186e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.67209e-11,0,1,0,1,0,0,0,4.232,0.101609,0.101609,-0.0508044
140.401,0.5,0,0.0194354,0,0.0194354,4.31998e-11,0.0616989,1.21081e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.66858e-11,0,1,0,1,0,0,0,4.227,0.101609,0.101609,-0.0508044
140.406,0.5,0,0.0194354,0,0.0194354,4.31674e-11,0.0616989,1.21081e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.66508e-11,0,1,0,1,0,0,0,4.222,0.101609,0.101609,-0.0508044
140.411,0.5,0,0.0194354,0,0.0194354,4.3135e-11,0.0616989,1.22472e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.66158e-11,0,1,0,1,0,0,0,4.217,0.101609,0.101609,-0.0508044
140.416,0.5,0,0.0194354,0,0.0194354,4.31024e-11,0.0616989,1.22472e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.65809e-11,0,1,0,1,0,0,0,4.212,0.101609,0.101609,-0.0508044
140.421,0.5,0,0.0194354,0,0.0194354,4.30699e-11,0.0616989,1.24787e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.65459e-11,0,1,0,1,0,0,0,4.207,0.101609,0.101609,-0.0508044
140.426,0.5,0,0.0194354,0,0.0194354,4.30373e-11,0.0616989,1.24787e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.6511e-11,0,1,0,1,0,0,0,4.202,0.101609,0.101609,-0.0508044
140.431,0.5,0,0.0194354,0,0.0194354,4.30048e-11,0.0616989,1.27232e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.64761e-11,0,1,0,1,0,0,0,4.197,0.101609,0.101609,-0.0508044
140.436,0.5,0,0.0194354,0,0.0194354,4.29723e-11,0.0616989,1.27232e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.64413e-11,0,1,0,1,0,0,0,4.192,0.101609,0.101609,-0.0508044
140.441,0.5,0,0.0194354,0,0.0194354,4.29399e-11,0.0616989,1.28803e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.64064e-11,0,1,0,1,0,0,0,4.187,0.101609,0.101609,-0.0508044
140.446,0.5,0,0.0194354,0,0.0194354,4.29076e-11,0.0616989,1.28803e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.63716e-11,0,1,0,1,0,0,0,4.182,0.101609,0.101609,-0.0508044
140.451,0.5,0,0.0194354,0,0.0194354,4.28754e-11,0.0616989,1.28914e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.63368e-11,0,1,0,1,0,0,0,4.177,0.101609,0.101609,-0.0508044
140.455,0.5,0,0.0194354,0,0.0194354,4.28433e-11,0.0616989,1.28914e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.6309e-11,0,1,0,1,0,0,0,4.173,0.101609,0.101609,-0.0508044
140.46,0.5,0,0.0194354,0,0.0194354,4.28114e-11,0.0616989,1.27554e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.62742e-11,0,1,0,1,0,0,0,4.168,0.101609,0.101609,-0.0508044
140.465,0.5,0,0.0194354,0,0.0194354,4.28114e-11,0.0616989,1.27554e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.62397e-11,0,1,0,1,0,0,0,4.163,0.101609,0.101609,-0.0508044
140.47,0.5,0,0.0194354,0,0.0194354,4.27796e-11,0.0616989,1.27554e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.62053e-11,0,1,0,1,0,0,0,4.158,0.101609,0.101609,-0.0508044
140.475,0.5,0,0.0194354,0,0.0194354,4.27479e-11,0.0616989,1.25222e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.61709e-11,0,1,0,1,0,0,0,4.153,0.101609,0.101609,-0.0508044
140.48,0.5,0,0.0194354,0,0.0194354,4.27162e-11,0.0616989,1.25222e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.61365e-11,0,1,0,1,0,0,0,4.148,0.101609,0.101609,-0.0508044
140.485,0.5,0,0.0194354,0,0.0194354,4.26846e-11,0.0616989,1.22627e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.61022e-11,0,1,0,1,0,0,0,4.143,0.101609,0.101609,-0.0508044
140.49,0.5,0,0.0194354,0,0.0194354,4.2653e-11,0.0616989,1.22627e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.60679e-11,0,1,0,1,0,0,0,4.138,0.101609,0.101609,-0.0508044
140.494,0.5,0,0.0194354,0,0.0194354,4.26213e-11,0.0616989,1.20701e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.60404e-11,0,1,0,1,0,0,0,4.134,0.101609,0.101609,-0.0508044
140.499,0.5,0,0.0194354,0,0.0194354,4.25897e-11,0.0616989,1.20701e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.60061e-11,0,1,0,1,0,0,0,4.129,0.101609,0.101609,-0.0508044
140.504,0.5,0,0.0194354,0,0.0194354,4.25579e-11,0.0616989,1.20006e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.59718e-11,0,1,0,1,0,0,0,4.124,0.101609,0.101609,-0.0508044
140.509,0.5,0,0.0194354,0,0.0194354,4.25261e-11,0.0616989,1.20006e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.59375e-11,0,1,0,1,0,0,0,4.119,0.101609,0.101609,-0.0508044
140.514,0.5,0,0.0194354,0,0.0194354,4.24943e-11,0.0616989,1.20749e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.59032e-11,0,1,0,1,0,0,0,4.114,0.101609,0.101609,-0.0508044
140.519,0.5,0,0.0194354,0,0.0194354,4.24623e-11,0.0616989,1.20749e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.5869e-11,0,1,0,1,0,0,0,4.109,0.101609,0.101609,-0.0508044
140.524,0.5,0,0.0194354,0,0.0194354,4.24303e-11,0.0616989,1.22618e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.58348e-11,0,1,0,1,0,0,0,4.104,0.101609,0.101609,-0.0508044
140.529,0.5,0,0.0194354,0,0.0194354,4.23983e-11,0.0616989,1.22618e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.58006e-11,0,1,0,1,0,0,0,4.099,0.101609,0.101609,-0.0508044
140.533,0.5,0,0.0194354,0,0.0194354,4.23663e-11,0.0616989,1.2482e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.57732e-11,0,1,0,1,0,0,0,4.095,0.101609,0.101609,-0.0508044
140.538,0.5,0,0.0194354,0,0.0194354,4.23343e-11,0.0616989,1.2482e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.5739e-11,0,1,0,1,0,0,0,4.09,0.101609,0.101609,-0.0508044
140.543,0.5,0,0.0194354,0,0.0194354,4.23023e-11,0.0616989,1.26531e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.57048e-11,0,1,0,1,0,0,0,4.085,0.101609,0.101609,-0.0508044
140.548,0.5,0,0.0194354,0,0.0194354,4.22705e-11,0.0616989,1.26531e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.56706e-11,0,1,0,1,0,0,0,4.08,0.101609,0.101609,-0.0508044
140.553,0.5,0,0.0194354,0,0.0194354,4.22387e-11,0.0616989,1.27143e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.56365e-11,0,1,0,1,0,0,0,4.075,0.101609,0.101609,-0.0508044
140.558,0.5,0,0.0194354,0,0.0194354,4.2207e-11,0.0616989,1.27143e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.56023e-11,0,1,0,1,0,0,0,4.07,0.101609,0.101609,-0.0508044
140.563,0.5,0,0.0194354,0,0.0194354,4.21755e-11,0.0616989,1.26454e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.55683e-11,0,1,0,1,0,0,0,4.065,0.101609,0.101609,-0.0508044
140.568,0.5,0,0.0194354,0,0.0194354,4.21441e-11,0.0616989,1.26454e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.55342e-11,0,1,0,1,0,0,0,4.06,0.101609,0.101609,-0.0508044
140.573,0.5,0,0.0194354,0,0.0194354,4.21127e-11,0.0616989,1.24739e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.55001e-11,0,1,0,1,0,0,0,4.055,0.101609,0.101609,-0.0508044
140.578,0.5,0,0.0194354,0,0.0194354,4.20815e-11,0.0616989,1.24739e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.54661e-11,0,1,0,1,0,0,0,4.05,0.101609,0.101609,-0.0508044
140.583,0.5,0,0.0194354,0,0.0194354,4.20502e-11,0.0616989,1.22632e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.54321e-11,0,1,0,1,0,0,0,4.045,0.101609,0.101609,-0.0508044
140.588,0.5,0,0.0194354,0,0.0194354,4.2019e-11,0.0616989,1.22632e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.54049e-11,0,1,0,1,0,0,0,4.041,0.101609,0.101609,-0.0508044
140.592,0.5,0,0.0194354,0,0.0194354,4.19878e-11,0.0616989,1.20867e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.53709e-11,0,1,0,1,0,0,0,4.036,0.101609,0.101609,-0.0508044
140.597,0.5,0,0.0194354,0,0.0194354,4.19566e-11,0.0616989,1.20867e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.5337e-11,0,1,0,1,0,0,0,4.031,0.101609,0.101609,-0.0508044
140.602,0.5,0,0.0194354,0,0.0194354,4.19254e-11,0.0616989,1.19882e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.5303e-11,0,1,0,1,0,0,0,4.026,0.101609,0.101609,-0.0508044
140.607,0.5,0,0.0194354,0,0.0194354,4.18941e-11,0.0616989,1.19882e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.52691e-11,0,1,0,1,0,0,0,4.021,0.101609,0.101609,-0.0508044
140.612,0.5,0,0.0194354,0,0.0194354,4.18628e-11,0.0616989,1.19942e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.52352e-11,0,1,0,1,0,0,0,4.016,0.101609,0.101609,-0.0508044
140.617,0.5,0,0.0194354,0,0.0194354,4.18314e-11,0.0616989,1.19942e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.52013e-11,0,1,0,1,0,0,0,4.011,0.101609,0.101609,-0.0508044
140.622,0.5,0,0.0194354,0,0.0194354,4.18e-11,0.0616989,1.209e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.51675e-11,0,1,0,1,0,0,0,4.006,0.101609,0.101609,-0.0508044
140.627,0.5,0,0.0194354,0,0.0194354,4.17686e-11,0.0616989,1.209e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.51337e-11,0,1,0,1,0,0,0,4.001,0.101609,0.101609,-0.0508044
140.632,0.5,0,0.0194354,0,0.0194354,4.17372e-11,0.0616989,1.22297e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.50999e-11,0,1,0,1,0,0,0,3.996,0.101609,0.101609,-0.0508044
140.636,0.5,0,0.0194354,0,0.0194354,4.17057e-11,0.0616989,1.22297e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.50728e-11,0,1,0,1,0,0,0,3.992,0.101609,0.101609,-0.0508044
140.641,0.5,0,0.0194354,0,0.0194354,4.16743e-11,0.0616989,1.2371e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.5039e-11,0,1,0,1,0,0,0,3.987,0.101609,0.101609,-0.0508044
140.646,0.5,0,0.0194354,0,0.0194354,4.16429e-11,0.0616989,1.2371e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.50052e-11,0,1,0,1,0,0,0,3.982,0.101609,0.101609,-0.0508044
140.651,0.5,0,0.0194354,0,0.0194354,4.16117e-11,0.0616989,1.24473e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.49715e-11,0,1,0,1,0,0,0,3.977,0.101609,0.101609,-0.0508044
140.656,0.5,0,0.0194354,0,0.0194354,4.15804e-11,0.0616989,1.24473e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.49377e-11,0,1,0,1,0,0,0,3.972,0.101609,0.101609,-0.0508044
140.661,0.5,0,0.0194354,0,0.0194354,4.15493e-11,0.0616989,1.24296e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.4904e-11,0,1,0,1,0,0,0,3.967,0.101609,0.101609,-0.0508044
140.666,0.5,0,0.0194354,0,0.0194354,4.15183e-11,0.0616989,1.24296e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.48703e-11,0,1,0,1,0,0,0,3.962,0.101609,0.101609,-0.0508044
140.671,0.5,0,0.0194354,0,0.0194354,4.15183e-11,0.0616989,1.23213e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.4837e-11,0,1,0,1,0,0,0,3.957,0.101609,0.101609,-0.0508044
140.676,0.5,0,0.0194354,0,0.0194354,4.14564e-11,0.0616989,1.23213e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.48033e-11,0,1,0,1,0,0,0,3.952,0.101609,0.101609,-0.0508044
140.681,0.5,0,0.0194354,0,0.0194354,4.14257e-11,0.0616989,1.20965e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.47697e-11,0,1,0,1,0,0,0,3.947,0.101609,0.101609,-0.0508044
140.686,0.5,0,0.0194354,0,0.0194354,4.1395e-11,0.0616989,1.20965e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.47361e-11,0,1,0,1,0,0,0,3.942,0.101609,0.101609,-0.0508044
140.691,0.5,0,0.0194354,0,0.0194354,4.13643e-11,0.0616989,1.19036e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.47026e-11,0,1,0,1,0,0,0,3.937,0.101609,0.101609,-0.0508044
140.695,0.5,0,0.0194354,0,0.0194354,4.13643e-11,0.0616989,1.19036e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.4676e-11,0,1,0,1,0,0,0,3.933,0.101609,0.101609,-0.0508044
140.7,0.5,0,0.0194354,0,0.0194354,4.13336e-11,0.0616989,1.17858e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.46427e-11,0,1,0,1,0,0,0,3.928,0.101609,0.101609,-0.0508044
140.705,0.5,0,0.0194354,0,0.0194354,4.13028e-11,0.0616989,1.17858e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.46095e-11,0,1,0,1,0,0,0,3.923,0.101609,0.101609,-0.0508044
140.71,0.5,0,0.0194354,0,0.0194354,4.12721e-11,0.0616989,1.17858e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.45763e-11,0,1,0,1,0,0,0,3.918,0.101609,0.101609,-0.0508044
140.715,0.5,0,0.0194354,0,0.0194354,4.12415e-11,0.0616989,1.16276e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.45431e-11,0,1,0,1,0,0,0,3.913,0.101609,0.101609,-0.0508044
140.72,0.5,0,0.0194354,0,0.0194354,4.12109e-11,0.0616989,1.16276e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.45099e-11,0,1,0,1,0,0,0,3.908,0.101609,0.101609,-0.0508044
140.725,0.5,0,0.0194354,0,0.0194354,4.11803e-11,0.0616989,1.15379e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.44768e-11,0,1,0,1,0,0,0,3.903,0.101609,0.101609,-0.0508044
140.73,0.5,0,0.0194354,0,0.0194354,4.11496e-11,0.0616989,1.15379e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.44437e-11,0,1,0,1,0,0,0,3.898,0.101609,0.101609,-0.0508044
140.735,0.5,0,0.0194354,0,0.0194354,4.11189e-11,0.0616989,1.15489e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.44106e-11,0,1,0,1,0,0,0,3.893,0.101609,0.101609,-0.0508044
140.74,0.5,0,0.0194354,0,0.0194354,4.1088e-11,0.0616989,1.15489e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.43776e-11,0,1,0,1,0,0,0,3.888,0.101609,0.101609,-0.0508044
140.745,0.5,0,0.0194354,0,0.0194354,4.10571e-11,0.0616989,1.17117e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.43445e-11,0,1,0,1,0,0,0,3.883,0.101609,0.101609,-0.0508044
140.749,0.5,0,0.0194354,0,0.0194354,4.10261e-11,0.0616989,1.17117e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.43181e-11,0,1,0,1,0,0,0,3.879,0.101609,0.101609,-0.0508044
140.754,0.5,0,0.0194354,0,0.0194354,4.09951e-11,0.0616989,1.19612e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.4285e-11,0,1,0,1,0,0,0,3.874,0.101609,0.101609,-0.0508044
140.759,0.5,0,0.0194354,0,0.0194354,4.0964e-11,0.0616989,1.19612e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.4252e-11,0,1,0,1,0,0,0,3.869,0.101609,0.101609,-0.0508044
140.764,0.5,0,0.0194354,0,0.0194354,4.09331e-11,0.0616989,1.2185e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.4219e-11,0,1,0,1,0,0,0,3.864,0.101609,0.101609,-0.0508044
140.769,0.5,0,0.0194354,0,0.0194354,4.09022e-11,0.0616989,1.2185e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.4186e-11,0,1,0,1,0,0,0,3.859,0.101609,0.101609,-0.0508044
140.774,0.5,0,0.0194354,0,0.0194354,4.08714e-11,0.0616989,1.22984e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.4153e-11,0,1,0,1,0,0,0,3.854,0.101609,0.101609,-0.0508044
140.779,0.5,0,0.0194354,0,0.0194354,4.08407e-11,0.0616989,1.22984e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.412e-11,0,1,0,1,0,0,0,3.849,0.101609,0.101609,-0.0508044
140.784,0.5,0,0.0194354,0,0.0194354,4.08101e-11,0.0616989,1.2262e-13,0.0617867,0.0617867,-8.78649e-05,-0.0253744,0.410154,3.61759e-05,3.61759e-05,0,0,0.0194354,4.40871e-11,0,1,0,1,0,0,0,3.844,0.101609,0.101609,-0.0508044
