time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
0.057,0.36,0.5,0,-0.000333454,0,-0.000333454,-0.00576397,-9.50446e-05,-0.0266513,0.0616672,0.0616672,-0.0617623,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0253654,0.0253226,0,0,-3.12732e-06,-5.41863e-05,0,1,0,0,0,0,0,0,0,0,0,-0.000530061,0,0,0,0,-14.3348,-14.3348,7.16738
0.062,0.36,0.5,0,-0.00135219,0,-0.00135219,-0.0183177,0.00212415,0.0698349,0.0616672,0.0616672,-0.0595431,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0244551,0.0253139,0,0,-1.65507e-05,-0.000235911,0,1,0,0,0,0,0,0,0,0,0,-0.00227677,0,0,0,0,-9.51086,-9.51086,4.75543
0.067,0.36,0.5,0,-0.00231712,0,-0.00231712,-0.0312263,0.00212415,0.0698349,0.0616672,0.0616672,-0.0595431,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0244551,0.0253054,0,0,-3.94417e-05,-0.00054427,0,1,0,0,0,0,0,0,0,0,0,-0.0051735,0,0,0,0,-10.1224,-10.1224,5.0612
0.072,0.36,0.5,0,-0.00428955,0,-0.00428955,-0.0526562,0.0311721,0.513112,0.0616672,0.0616672,-0.0304951,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0125363,0.0251783,0,0,-8.1731e-05,-0.00106279,0,1,0,0,0,0,0,0,0,0,0,-0.00997892,0,0,0,0,17.6307,17.6307,-8.81533
0.077,0.36,0.5,0,-0.00718366,0,-0.00718366,-0.0823371,0.0311721,0.513112,0.0616672,0.0616672,-0.0304951,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0125363,0.0250525,0,0,-0.000152396,-0.00187149,0,1,0,0,0,0,0,0,0,0,0,-0.0173803,0,0,0,0,16.2204,16.2204,-8.11018
0.082,0.36,0.5,0,-0.0101222,0,-0.0101222,-0.105173,0.044616,0.494086,0.0616672,0.0616672,-0.0170512,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.00701392,0.0248731,0,0,-0.000251598,-0.00289935,0,1,0,0,0,0,0,0,0,0,0,-0.0265586,0,0,0,0,16.9148,16.9148,-8.4574
0.086,0.36,0.5,0,-0.0123815,0,-0.0123815,-0.118058,0.044616,0.494086,0.0616672,0.0616672,-0.0170512,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.00701392,0.0247308,0,0,-0.000348249,-0.00381695,0,1,0,0,0,0,0,0,0,0,0,-0.0345121,0,0,0,0,16.2964,16.2964,-8.14818
0.091,0.36,0.5,0,-0.0126797,0,-0.0126797,-0.105931,0.0416262,0.316294,0.0616672,0.0616672,-0.0200411,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.00824256,0.0245667,0,0,-0.00047095,-0.004833,0,1,0,0,0,0,0,0,0,0,0,-0.0427396,0,0,0,0,7.10376,7.10376,-3.55188
0.096,0.36,0.5,0,-0.0107099,0,-0.0107099,-0.0727654,0.0416262,0.316294,0.0616672,0.0616672,-0.0200411,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.00824256,0.0244043,0,0,-0.000572829,-0.00550894,0,1,0,0,0,0,0,0,0,0,0,-0.0472483,0,0,0,0,8.67185,8.67185,-4.33593
0.101,0.36,0.5,0,-0.0107099,0,-0.0107099,-0.0727654,0.0364771,0.152906,0.0616672,0.0616672,-0.0251901,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0103578,0.0242923,0,0,-0.000653602,-0.00604484,0,1,0,0,0,0,0,0,0,0,0,-0.050649,0,0,0,0,-0.790698,-0.790698,0.395349
