time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
0.06,0.36,0.5,0,-0.00460251,0,-0.00460251,-0.0544064,0.0329336,0.532167,0.0616672,0.0616672,-0.0287336,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.011813,0.0251815,0,0,-7.73978e-05,-0.00094902,0,1,0,0,0,0,0,0,18.8888,18.8888,-9.44438
0.065,0.36,0.5,0,-0.00460251,0,-0.00460251,-0.0544064,0.0329336,0.532167,0.0616672,0.0616672,-0.0287336,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.011813,0.0250485,0,0,-0.000122423,-0.00148093,0,1,0,0,0,0,0,0,18.8888,18.8888,-9.44438
0.07,0.36,0.5,0,-0.00733141,0,-0.00733141,-0.0819017,0.0329336,0.532167,0.0616672,0.0616672,-0.0287336,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.011813,0.0249168,0,0,-0.000194154,-0.00228113,0,1,0,0,0,0,0,0,17.582,17.582,-8.79101
0.075,0.36,0.5,0,-0.0100257,0,-0.0100257,-0.102087,0.0457369,0.493108,0.0616672,0.0616672,-0.0159303,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.00655323,0.024734,0,0,-0.00029198,-0.00327421,0,1,0,0,0,0,0,0,17.2402,17.2402,-8.6201
0.08,0.36,0.5,0,-0.0119006,0,-0.0119006,-0.110073,0.0457369,0.493108,0.0616672,0.0616672,-0.0159303,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.00655323,0.0245531,0,0,-0.000407487,-0.00433687,0,1,0,0,0,0,0,0,16.854,16.854,-8.427
0.084,0.36,0.5,0,-0.0116641,0,-0.0116641,-0.0928055,0.0414935,0.290852,0.0616672,0.0616672,-0.0201737,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.00829708,0.0244236,0,0,-0.000497181,-0.0050418,0,1,0,0,0,0,0,0,6.38978,6.38978,-3.19489
0.089,0.36,0.5,0,-0.00912167,0,-0.00912167,-0.0544497,0.0414935,0.290852,0.0616672,0.0616672,-0.0201737,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.00829708,0.0242632,0,0,-0.000582996,-0.00553342,0,1,0,0,0,0,0,0,8.2049,8.2049,-4.10245
0.094,0.36,0.5,0,-0.00532249,0,-0.00532249,-0.0114815,0.0350874,0.109626,0.0616672,0.0616672,-0.0265799,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0109286,0.0241305,0,0,-0.000630155,-0.0055926,0,1,0,0,0,0,0,0,-0.394248,-0.394248,0.197124
0.099,0.36,0.5,0,-0.000763121,0,-0.000763121,0.0376875,0.0350874,0.109626,0.0616672,0.0616672,-0.0265799,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0109286,0.0239991,0,0,-0.000631478,-0.00516196,0,1,0,0,0,0,0,0,1.94058,1.94058,-0.97029
0.104,0.36,0.5,0,0.00390473,0,0.00390473,0.0808114,0.0283642,-0.0356569,0.0616672,0.0616672,-0.033303,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.013689,0.0238965,0,0,-0.000586342,-0.00430651,0,1,0,0,0,0,0,0,-4.86221,-4.86221,2.4311
0.108,0.36,0.5,0,0.00840961,0,0.00840961,0.121462,0.0283642,-0.0356569,0.0616672,0.0616672,-0.033303,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.013689,0.0238152,0,0,-0.000514661,-0.00330437,0,1,0,0,0,0,0,0,-2.92735,-2.92735,1.46367
0.113,0.36,0.5,0,0.0123397,0,0.0123397,0.150843,0.0220507,-0.14175,0.0616672,0.0616672,-0.0396165,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0162803,0.0237402,0,0,-0.000386758,-0.00177058,0,1,0,0,0,0,0,0,-8.27939,-8.27939,4.1397
0.118,0.36,0.5,0,0.0155366,0,0.0155366,0.172695,0.0220507,-0.14175,0.0616672,0.0616672,-0.0396165,0,0,0.0616672,-0.0253264,-0.0253264,0.410174,-0,0,0.0162803,0.023666,0,0,-0.000228318,-3.46168e-05,0,1,0,0,0,0,0,0,-7.23451,-7.23451,3.61725
