time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
0.062,0.36,0.5,0,-0.00814566,0,-0.00814566,-0.0810272,0.0315685,0.816858,0.0604528,0.0604528,-0.0288842,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.0118735,0.024631,0,0,-0.000209901,-0.00212873,0,1,0,1,0,0,0,0,32.2311,20,-10
0.067,0.36,0.5,0,-0.010314,0,-0.010314,-0.100602,0.0315685,0.816858,0.0604528,0.0604528,-0.0288842,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.0118735,0.024504,0,0,-0.000310438,-0.00310856,0,1,0,1,0,0,0,0,31.2995,20,-10
0.072,0.36,0.5,0,-0.0123407,0,-0.0123407,-0.11305,0.0530345,0.880776,0.0604528,0.0604528,-0.00741826,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.00305261,0.0242906,0,0,-0.000430141,-0.0042025,0,1,0,1,0,0,0,0,38.4018,20,-10
0.077,0.36,0.5,0,-0.0137616,0,-0.0137616,-0.118937,0.0530345,0.880776,0.0604528,0.0604528,-0.00741826,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.00305261,0.0240793,0,0,-0.000562791,-0.00534412,0,1,0,1,0,0,0,0,38.1169,20,-10
0.081,0.36,0.5,0,-0.0144678,0,-0.0144678,-0.114902,0.0502561,0.51539,0.0604528,0.0604528,-0.0101967,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.0041953,0.0239208,0,0,-0.000673587,-0.00621709,0,1,0,1,0,0,0,0,18.936,18.936,-9.46798
0.086,0.36,0.5,0,-0.0129757,0,-0.0129757,-0.0839372,0.0502561,0.51539,0.0604528,0.0604528,-0.0101967,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.0041953,0.0237246,0,0,-0.000795995,-0.00699042,0,1,0,1,0,0,0,0,20.3979,20,-10
0.091,0.36,0.5,0,-0.00898486,0,-0.00898486,-0.0308796,0.0388391,0.187376,0.0604528,0.0604528,-0.0216137,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.00888761,0.0235769,0,0,-0.000877476,-0.00722812,0,1,0,1,0,0,0,0,3.69301,3.69301,-1.84651
0.096,0.36,0.5,0,-0.00266111,0,-0.00266111,0.0427096,0.0388391,0.187376,0.0604528,0.0604528,-0.0216137,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.00888761,0.0234308,0,0,-0.000895223,-0.00673123,0,1,0,1,0,0,0,0,7.18437,7.18437,-3.59218
0.101,0.36,0.5,0,-0.00266111,0,-0.00266111,0.0427096,0.0262141,-0.0870895,0.0604528,0.0604528,-0.0342387,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.0140716,0.0233376,0,0,-0.000912794,-0.00623929,0,1,0,1,0,0,0,0,-9.52806,-9.52806,4.76403
0.105,0.36,0.5,0,0.00457476,0,0.00457476,0.112659,0.0262141,-0.0870895,0.0604528,0.0604528,-0.0342387,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.0140716,0.0232638,0,0,-0.000869069,-0.00529189,0,1,0,1,0,0,0,0,-6.20183,-6.20183,3.10092
0.11,0.36,0.5,0,0.0120852,0,0.0120852,0.183661,0.0139602,-0.290331,0.0604528,0.0604528,-0.0464926,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.0190999,0.0232224,0,0,-0.000740172,-0.00341178,0,1,0,1,0,0,0,0,-15.7971,-15.7971,7.89853
0.115,0.36,0.5,0,0.018699,0,0.018699,0.23341,0.0139602,-0.290331,0.0604528,0.0604528,-0.0464926,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.0190999,0.0231814,0,0,-0.00054675,-0.00105536,0,1,0,1,0,0,0,0,-13.4224,-13.4224,6.71118
0.12,0.36,0.5,0,0.0238817,0,0.0238817,0.268603,0.0139602,-0.290331,0.0604528,0.0604528,-0.0464926,2,0.0005,0.0616672,-0.0253264,-0.0248264,0.410174,-0.0005,0,0.0190999,0.0231407,0,0,-0.000303683,0.00162778,0,1,0,1,0,0,0,0,-11.7394,-11.7394,5.8697
